order_id,customer_id,city,cuisine,order_value,delivery_time_min,rating,order_date,order_hour,day_of_week,month,month_num,is_repeat_customer
ORD000250,CUST00067,Bangalore,Biryani,308.24,29,3.1,2024-05-03,20,Friday,May,5,Repeat
ORD000251,CUST02384,Chennai,South Indian,169.22,21,3.5,2024-01-23,21,Tuesday,January,1,Repeat
ORD000252,CUST02633,Hyderabad,Pizza,404.29,26,5.0,2024-08-25,17,Sunday,August,8,One-time
ORD000253,CUST00747,Pune,Biryani,426.87,37,3.2,2024-08-22,8,Thursday,August,8,Repeat
ORD000254,CUST00818,Pune,South Indian,258.52,29,4.0,2024-06-07,22,Friday,June,6,Repeat
ORD000255,CUST00150,Chennai,Biryani,623.21,34,4.5,2024-07-01,10,Monday,July,7,Repeat
ORD000256,CUST02686,Bangalore,Biryani,313.2,35,4.9,2024-07-07,22,Sunday,July,7,Repeat
ORD000257,CUST01802,Kolkata,North Indian,252.98,53,3.9,2024-04-05,22,Friday,April,4,One-time
ORD000258,CUST02127,Bangalore,Biryani,326.57,41,4.3,2024-08-05,8,Monday,August,8,One-time
ORD000259,CUST01204,Bangalore,Biryani,439.07,19,3.7,2024-12-04,22,Wednesday,December,12,Repeat
ORD000260,CUST02940,Mumbai,Chinese,262.67,34,4.2,2024-06-28,21,Friday,June,6,Repeat
ORD000261,CUST01782,Bangalore,Desserts,156.66,22,4.3,2024-01-30,10,Tuesday,January,1,Repeat
ORD000262,CUST02102,Chennai,Chinese,322.74,41,4.3,2024-01-16,14,Tuesday,January,1,Repeat
ORD000263,CUST00518,Hyderabad,Pizza,386.71,40,3.7,2024-07-06,19,Saturday,July,7,Repeat
ORD000264,CUST00629,Delhi,Rolls,105.26,39,3.8,2024-07-09,19,Tuesday,July,7,Repeat
ORD000265,CUST00564,Mumbai,North Indian,320.37,22,3.4,2024-11-28,19,Thursday,November,11,Repeat
ORD000266,CUST00763,Mumbai,North Indian,378.99,35,4.2,2024-10-14,9,Monday,October,10,Repeat
ORD000267,CUST01828,Hyderabad,Chinese,281.98,35,4.4,2024-12-21,17,Saturday,December,12,One-time
ORD000268,CUST00503,Hyderabad,Biryani,330.98,36,3.5,2024-03-29,17,Friday,March,3,One-time
ORD000269,CUST02794,Ahmedabad,Desserts,133.71,32,4.0,2024-12-07,19,Saturday,December,12,Repeat
ORD000270,CUST02221,Bangalore,South Indian,193.67,48,3.0,2024-03-21,21,Thursday,March,3,Repeat
ORD000271,CUST00714,Chennai,North Indian,285.98,31,4.7,2024-03-03,12,Sunday,March,3,One-time
ORD000272,CUST02024,Hyderabad,North Indian,314.74,45,2.7,2024-07-07,20,Sunday,July,7,Repeat
ORD000273,CUST00354,Hyderabad,North Indian,320.03,44,3.7,2024-09-02,22,Monday,September,9,Repeat
ORD000274,CUST02355,Hyderabad,Desserts,189.96,30,4.7,2024-11-24,10,Sunday,November,11,Repeat
ORD000275,CUST02120,Bangalore,Burger,393.68,31,3.6,2024-10-09,12,Wednesday,October,10,Repeat
ORD000276,CUST00529,Mumbai,Rolls,245.4,51,3.2,2024-01-29,18,Monday,January,1,Repeat
ORD000277,CUST01246,Hyderabad,South Indian,196.89,32,3.1,2024-12-29,13,Sunday,December,12,Repeat
ORD000278,CUST00324,Bangalore,Chinese,215.69,25,3.5,2024-10-09,21,Wednesday,October,10,Repeat
ORD000279,CUST02186,Hyderabad,Chinese,277.57,37,4.7,2024-10-30,12,Wednesday,October,10,Repeat
ORD000280,CUST02699,Delhi,Rolls,135.07,45,3.5,2024-06-21,19,Friday,June,6,One-time
ORD000281,CUST00117,Hyderabad,Rolls,177.77,42,3.0,2024-10-22,20,Tuesday,October,10,One-time
ORD000282,CUST02344,Mumbai,Chinese,306.77,37,4.1,2024-09-11,18,Wednesday,September,9,One-time
ORD000283,CUST02630,Ahmedabad,North Indian,321.69,60,2.9,2024-12-16,22,Monday,December,12,Repeat
ORD000284,CUST02821,Hyderabad,North Indian,260.18,29,3.6,2024-09-04,21,Wednesday,September,9,Repeat
ORD000285,CUST00589,Bangalore,Pizza,269.01,47,4.4,2024-06-25,12,Tuesday,June,6,One-time
ORD000286,CUST01518,Mumbai,Biryani,325.78,27,4.2,2024-05-03,21,Friday,May,5,Repeat
ORD000287,CUST01016,Hyderabad,Biryani,327.54,41,3.8,2024-07-15,16,Monday,July,7,Repeat
ORD000288,CUST00655,Pune,Rolls,111.79,50,4.6,2024-06-09,12,Sunday,June,6,Repeat
ORD000289,CUST02109,Mumbai,Burger,211.7,31,4.1,2024-09-11,10,Wednesday,September,9,Repeat
ORD000290,CUST01873,Ahmedabad,Biryani,411.77,42,4.9,2024-06-29,9,Saturday,June,6,Repeat
ORD000291,CUST02448,Pune,Chinese,267.61,27,3.1,2024-08-28,19,Wednesday,August,8,Repeat
ORD000292,CUST00441,Mumbai,Rolls,147.11,35,4.9,2024-07-06,15,Saturday,July,7,Repeat
ORD000293,CUST01641,Hyderabad,Chinese,243.77,37,3.8,2024-07-04,11,Thursday,July,7,Repeat
ORD000294,CUST02066,Mumbai,North Indian,389.13,60,3.0,2024-11-15,11,Friday,November,11,Repeat
ORD000295,CUST00397,Bangalore,Pizza,280.84,45,4.0,2024-06-22,15,Saturday,June,6,One-time
ORD000296,CUST00591,Hyderabad,North Indian,438.5,41,3.5,2024-09-13,7,Friday,September,9,Repeat
ORD000297,CUST02923,Bangalore,North Indian,344.3,46,4.1,2024-08-21,12,Wednesday,August,8,One-time
ORD000298,CUST02512,Bangalore,North Indian,338.05,46,4.3,2024-11-11,14,Monday,November,11,Repeat
ORD000299,CUST01378,Mumbai,North Indian,403.66,41,3.6,2024-09-07,14,Saturday,September,9,Repeat
ORD000300,CUST00069,Bangalore,Chinese,290.27,47,3.1,2024-08-01,21,Thursday,August,8,Repeat
ORD000301,CUST02819,Delhi,Chinese,305.81,31,3.9,2024-05-15,19,Wednesday,May,5,Repeat
ORD000302,CUST00933,Chennai,Chinese,369.49,37,3.8,2024-03-28,22,Thursday,March,3,Repeat
ORD000303,CUST02789,Bangalore,Chinese,184.81,42,4.0,2024-12-24,7,Tuesday,December,12,Repeat
ORD000304,CUST01285,Mumbai,North Indian,462.24,32,4.0,2024-04-14,22,Sunday,April,4,Repeat
ORD000305,CUST02980,Hyderabad,Biryani,403.69,51,3.4,2024-04-16,20,Tuesday,April,4,Repeat
ORD000306,CUST02153,Bangalore,Desserts,160.46,41,3.8,2024-08-23,15,Friday,August,8,Repeat
ORD000307,CUST01452,Delhi,Burger,222.1,37,4.4,2024-12-14,21,Saturday,December,12,One-time
ORD000308,CUST02499,Mumbai,Desserts,111.51,36,3.4,2024-05-22,13,Wednesday,May,5,Repeat
ORD000309,CUST01184,Delhi,Chinese,363.65,20,3.8,2024-09-07,21,Saturday,September,9,Repeat
ORD000310,CUST02956,Bangalore,Biryani,415.84,51,3.4,2024-12-12,22,Thursday,December,12,Repeat
ORD000311,CUST01414,Ahmedabad,Burger,215.3,54,2.6,2024-05-28,7,Tuesday,May,5,Repeat
ORD000312,CUST01812,Delhi,Pizza,144.1,39,3.4,2024-04-19,13,Friday,April,4,Repeat
ORD000313,CUST02303,Delhi,Biryani,282.98,42,3.8,2024-11-11,13,Monday,November,11,One-time
ORD000314,CUST00208,Delhi,North Indian,257.69,22,4.6,2024-11-22,11,Friday,November,11,One-time
ORD000315,CUST01353,Chennai,Biryani,441.77,34,4.9,2024-03-11,8,Monday,March,3,Repeat
ORD000316,CUST02675,Kolkata,Burger,183.12,20,3.7,2024-09-01,14,Sunday,September,9,Repeat
ORD000317,CUST01170,Delhi,Rolls,177.95,37,3.6,2024-02-15,13,Thursday,February,2,Repeat
ORD000318,CUST02962,Pune,Biryani,413.45,22,4.9,2024-03-30,20,Saturday,March,3,Repeat
ORD000319,CUST00149,Ahmedabad,North Indian,293.84,46,3.8,2024-09-10,13,Tuesday,September,9,Repeat
ORD000320,CUST00154,Hyderabad,Chinese,311.97,41,3.9,2024-02-24,15,Saturday,February,2,Repeat
ORD000321,CUST01862,Ahmedabad,North Indian,348.2,48,3.7,2024-09-09,12,Monday,September,9,Repeat
ORD000322,CUST02066,Mumbai,Biryani,447.36,34,4.7,2024-02-27,22,Tuesday,February,2,Repeat
ORD000323,CUST01054,Chennai,Biryani,315.74,53,3.4,2024-06-21,19,Friday,June,6,Repeat
ORD000324,CUST00792,Hyderabad,Burger,160.58,36,3.4,2024-07-26,18,Friday,July,7,Repeat
ORD000325,CUST00356,Mumbai,Biryani,459.86,28,3.7,2024-03-12,20,Tuesday,March,3,Repeat
ORD000326,CUST01069,Bangalore,North Indian,158.28,30,2.4,2024-05-16,14,Thursday,May,5,One-time
ORD000327,CUST02961,Delhi,South Indian,132.89,43,4.1,2024-07-03,10,Wednesday,July,7,Repeat
ORD000328,CUST00485,Mumbai,Biryani,420.42,25,4.0,2024-12-17,21,Tuesday,December,12,Repeat
ORD000329,CUST00481,Delhi,Rolls,179.84,23,4.9,2024-07-07,13,Sunday,July,7,One-time
ORD000330,CUST01959,Hyderabad,Pizza,390.19,33,3.9,2024-11-06,22,Wednesday,November,11,Repeat
ORD000331,CUST02202,Chennai,Burger,263.02,15,4.1,2024-05-06,19,Monday,May,5,Repeat
ORD000332,CUST00336,Mumbai,North Indian,248.85,25,3.8,2024-07-04,7,Thursday,July,7,Repeat
ORD000333,CUST02244,Kolkata,Biryani,550.78,41,3.3,2024-10-01,13,Tuesday,October,10,Repeat
ORD000334,CUST02132,Mumbai,Chinese,320.08,49,4.1,2024-10-25,22,Friday,October,10,Repeat
ORD000335,CUST00228,Mumbai,North Indian,304.47,29,4.3,2024-08-21,18,Wednesday,August,8,Repeat
ORD000336,CUST02756,Chennai,Pizza,351.48,44,4.0,2024-07-21,19,Sunday,July,7,Repeat
ORD000337,CUST00893,Delhi,Biryani,479.71,30,4.7,2024-06-25,18,Tuesday,June,6,Repeat
ORD000338,CUST00283,Ahmedabad,North Indian,314.82,56,3.0,2024-05-26,20,Sunday,May,5,Repeat
ORD000339,CUST02628,Ahmedabad,Chinese,401.52,37,3.4,2024-08-03,22,Saturday,August,8,Repeat
ORD000340,CUST01547,Bangalore,Chinese,246.13,32,4.1,2024-12-04,12,Wednesday,December,12,Repeat
ORD000341,CUST01425,Hyderabad,Desserts,169.61,29,3.9,2024-07-20,20,Saturday,July,7,Repeat
ORD000342,CUST00015,Chennai,Desserts,230.34,52,3.7,2024-08-25,18,Sunday,August,8,Repeat
ORD000343,CUST02179,Bangalore,South Indian,222.09,36,4.1,2024-08-23,21,Friday,August,8,Repeat
ORD000344,CUST02970,Chennai,Biryani,282.83,32,2.9,2024-12-04,19,Wednesday,December,12,Repeat
ORD000345,CUST00845,Hyderabad,Chinese,307.95,41,3.4,2024-08-16,21,Friday,August,8,Repeat
ORD000346,CUST00200,Bangalore,Biryani,529.53,23,3.2,2024-08-12,12,Monday,August,8,Repeat
ORD000347,CUST00232,Hyderabad,Desserts,158.42,45,4.6,2024-04-29,21,Monday,April,4,Repeat
ORD000348,CUST01307,Delhi,Pizza,283.29,46,3.6,2024-06-13,12,Thursday,June,6,Repeat
ORD000349,CUST02136,Bangalore,South Indian,210.51,44,4.0,2024-02-01,19,Thursday,February,2,One-time
ORD000350,CUST00718,Delhi,North Indian,181.77,50,4.3,2024-09-10,9,Tuesday,September,9,Repeat
ORD000351,CUST02750,Bangalore,North Indian,253.08,39,4.0,2024-12-22,20,Sunday,December,12,Repeat
ORD000352,CUST01542,Hyderabad,North Indian,319.55,29,3.5,2024-05-03,14,Friday,May,5,Repeat
ORD000353,CUST02899,Hyderabad,North Indian,298.08,47,3.9,2024-01-30,16,Tuesday,January,1,Repeat
ORD000354,CUST02171,Hyderabad,South Indian,199.62,43,1.9,2024-04-14,19,Sunday,April,4,Repeat
ORD000355,CUST01843,Pune,Biryani,489.13,18,3.9,2024-04-07,10,Sunday,April,4,Repeat
ORD000356,CUST02478,Delhi,Burger,180.02,22,4.8,2024-04-06,19,Saturday,April,4,Repeat
ORD000357,CUST02751,Mumbai,North Indian,264.92,38,3.7,2024-06-19,19,Wednesday,June,6,Repeat
ORD000358,CUST00779,Ahmedabad,Biryani,425.32,36,3.0,2024-09-02,21,Monday,September,9,Repeat
ORD000359,CUST02883,Hyderabad,Rolls,224.83,30,3.0,2024-10-09,21,Wednesday,October,10,Repeat
ORD000360,CUST01910,Mumbai,South Indian,196.45,50,4.0,2024-05-13,22,Monday,May,5,One-time
ORD000361,CUST00404,Chennai,Pizza,292.11,32,3.7,2024-06-12,15,Wednesday,June,6,One-time
ORD000362,CUST01696,Hyderabad,Burger,379.8,39,4.0,2024-03-15,10,Friday,March,3,Repeat
ORD000363,CUST00625,Hyderabad,South Indian,276.67,37,3.6,2024-10-18,17,Friday,October,10,Repeat
ORD000364,CUST02682,Kolkata,South Indian,209.2,34,3.8,2024-09-07,20,Saturday,September,9,Repeat
ORD000365,CUST02010,Mumbai,Pizza,378.21,36,4.2,2024-06-29,14,Saturday,June,6,Repeat
ORD000366,CUST02221,Ahmedabad,Desserts,146.97,36,2.6,2024-09-25,7,Wednesday,September,9,Repeat
ORD000367,CUST02738,Hyderabad,Biryani,467.05,38,4.3,2024-03-11,13,Monday,March,3,Repeat
ORD000368,CUST02897,Hyderabad,Biryani,104.86,56,3.3,2024-08-21,22,Wednesday,August,8,Repeat
ORD000369,CUST01999,Hyderabad,North Indian,383.11,25,4.4,2024-07-29,9,Monday,July,7,Repeat
ORD000370,CUST01175,Hyderabad,Burger,184.16,29,5.0,2024-12-11,20,Wednesday,December,12,Repeat
ORD000371,CUST00395,Mumbai,South Indian,209.51,37,4.3,2024-11-13,21,Wednesday,November,11,Repeat
ORD000372,CUST01626,Hyderabad,Desserts,168.59,37,4.0,2024-08-23,21,Friday,August,8,One-time
ORD000373,CUST01229,Delhi,Burger,400.21,34,3.9,2024-11-30,20,Saturday,November,11,Repeat
ORD000374,CUST00130,Hyderabad,South Indian,277.79,46,4.3,2024-10-09,19,Wednesday,October,10,Repeat
ORD000375,CUST00702,Hyderabad,Burger,289.92,24,5.0,2024-11-26,19,Tuesday,November,11,Repeat
ORD000376,CUST00391,Kolkata,Rolls,128.41,38,3.3,2024-04-27,14,Saturday,April,4,Repeat
ORD000377,CUST00191,Kolkata,Chinese,275.51,38,3.9,2024-05-23,19,Thursday,May,5,Repeat
ORD000378,CUST00135,Hyderabad,Burger,276.37,51,3.8,2024-01-09,19,Tuesday,January,1,One-time
ORD000379,CUST02920,Pune,Rolls,169.01,45,4.3,2024-06-02,12,Sunday,June,6,Repeat
ORD000380,CUST01594,Delhi,North Indian,207.93,41,4.1,2024-07-15,12,Monday,July,7,Repeat
ORD000381,CUST02824,Chennai,North Indian,277.68,49,3.4,2024-06-26,10,Wednesday,June,6,Repeat
ORD000382,CUST00312,Bangalore,Pizza,330.05,33,3.8,2024-10-31,21,Thursday,October,10,Repeat
ORD000383,CUST02598,Bangalore,Desserts,108.89,21,5.0,2024-09-08,14,Sunday,September,9,Repeat
ORD000384,CUST00761,Delhi,Chinese,220.71,25,2.7,2024-02-13,14,Tuesday,February,2,Repeat
ORD000385,CUST01010,Chennai,Biryani,319.3,22,5.0,2024-03-19,20,Tuesday,March,3,Repeat
ORD000386,CUST01596,Bangalore,Biryani,475.93,28,5.0,2024-01-03,17,Wednesday,January,1,One-time
ORD000387,CUST01105,Hyderabad,Biryani,473.27,32,2.4,2024-08-08,22,Thursday,August,8,Repeat
ORD000388,CUST00108,Hyderabad,North Indian,471.82,21,3.1,2024-11-01,15,Friday,November,11,Repeat
ORD000389,CUST01578,Hyderabad,North Indian,376.69,59,4.2,2024-02-13,18,Tuesday,February,2,Repeat
ORD000390,CUST00995,Delhi,Biryani,433.57,41,4.2,2024-07-13,13,Saturday,July,7,Repeat
ORD000391,CUST01100,Mumbai,Biryani,452.1,38,3.8,2024-08-10,21,Saturday,August,8,Repeat
ORD000392,CUST00316,Bangalore,Rolls,177.18,27,3.8,2024-11-16,20,Saturday,November,11,Repeat
ORD000393,CUST00439,Hyderabad,Biryani,219.17,34,3.2,2024-07-21,22,Sunday,July,7,Repeat
ORD000394,CUST01350,Mumbai,North Indian,217.23,37,4.6,2024-11-29,12,Friday,November,11,Repeat
ORD000395,CUST01314,Delhi,Chinese,344.28,19,3.5,2024-09-02,22,Monday,September,9,One-time
ORD000396,CUST01194,Chennai,Chinese,345.85,25,3.9,2024-10-21,15,Monday,October,10,Repeat
ORD000397,CUST01149,Pune,North Indian,341.25,25,4.1,2024-02-28,13,Wednesday,February,2,One-time
ORD000398,CUST02235,Hyderabad,Pizza,213.28,29,4.1,2024-01-14,17,Sunday,January,1,Repeat
ORD000399,CUST00859,Mumbai,South Indian,132.39,39,3.7,2024-12-20,10,Friday,December,12,Repeat
ORD000400,CUST02046,Hyderabad,South Indian,250.39,37,4.6,2024-05-09,21,Thursday,May,5,Repeat
ORD000401,CUST01545,Hyderabad,Desserts,154.7,31,4.0,2024-09-02,18,Monday,September,9,Repeat
ORD000402,CUST02834,Mumbai,Biryani,431.61,35,3.8,2024-07-03,18,Wednesday,July,7,Repeat
ORD000403,CUST02614,Kolkata,Biryani,313.31,28,3.1,2024-05-07,15,Tuesday,May,5,Repeat
ORD000404,CUST02651,Delhi,Chinese,402.47,23,3.6,2024-11-26,16,Tuesday,November,11,One-time
ORD000405,CUST01359,Ahmedabad,North Indian,246.12,44,3.4,2024-01-06,8,Saturday,January,1,Repeat
ORD000406,CUST02125,Mumbai,Chinese,367.34,28,4.1,2024-04-23,22,Tuesday,April,4,Repeat
ORD000407,CUST02784,Delhi,North Indian,237.35,56,2.7,2024-06-25,17,Tuesday,June,6,Repeat
ORD000408,CUST01211,Mumbai,Desserts,161.62,41,3.9,2024-02-29,21,Thursday,February,2,Repeat
ORD000409,CUST01427,Bangalore,North Indian,286.1,34,3.8,2024-04-15,21,Monday,April,4,Repeat
ORD000410,CUST00400,Mumbai,Chinese,269.71,45,4.9,2024-06-12,7,Wednesday,June,6,Repeat
ORD000411,CUST02912,Hyderabad,Burger,215.16,21,4.0,2024-11-27,8,Wednesday,November,11,Repeat
ORD000412,CUST01000,Mumbai,North Indian,493.48,27,4.9,2024-06-18,17,Tuesday,June,6,One-time
ORD000413,CUST01660,Delhi,Biryani,539.38,29,4.3,2024-12-02,19,Monday,December,12,One-time
ORD000414,CUST02516,Pune,North Indian,422.13,31,3.8,2024-08-07,20,Wednesday,August,8,Repeat
ORD000415,CUST01141,Chennai,Burger,213.64,25,3.6,2024-02-02,18,Friday,February,2,Repeat
ORD000416,CUST01499,Bangalore,North Indian,208.2,35,3.3,2024-05-14,17,Tuesday,May,5,Repeat
ORD000417,CUST02618,Bangalore,North Indian,317.53,19,4.3,2024-07-19,15,Friday,July,7,Repeat
ORD000418,CUST01876,Delhi,Burger,302.1,15,4.4,2024-12-27,19,Friday,December,12,Repeat
ORD000419,CUST00348,Delhi,South Indian,287.52,23,5.0,2024-05-02,20,Thursday,May,5,Repeat
ORD000420,CUST02841,Hyderabad,North Indian,331.43,28,3.9,2024-11-01,14,Friday,November,11,Repeat
ORD000421,CUST00761,Mumbai,North Indian,341.87,36,4.1,2024-11-26,12,Tuesday,November,11,Repeat
ORD000422,CUST00684,Mumbai,Biryani,292.54,37,2.9,2024-06-10,19,Monday,June,6,Repeat
ORD000423,CUST01471,Ahmedabad,North Indian,291.66,26,3.5,2024-04-09,18,Tuesday,April,4,Repeat
ORD000424,CUST02675,Mumbai,Chinese,366.53,46,3.9,2024-07-31,17,Wednesday,July,7,Repeat
ORD000425,CUST00686,Hyderabad,Biryani,276.23,32,4.6,2024-04-22,21,Monday,April,4,Repeat
ORD000426,CUST02203,Bangalore,Pizza,331.34,58,3.6,2024-10-16,17,Wednesday,October,10,Repeat
ORD000427,CUST02093,Hyderabad,Biryani,398.24,32,3.9,2024-10-05,15,Saturday,October,10,Repeat
ORD000428,CUST00171,Chennai,North Indian,288.56,42,4.2,2024-04-21,11,Sunday,April,4,One-time
ORD000429,CUST02678,Chennai,South Indian,176.77,22,3.0,2024-01-17,21,Wednesday,January,1,One-time
ORD000430,CUST00357,Mumbai,Desserts,169.05,24,2.7,2024-05-01,13,Wednesday,May,5,Repeat
ORD000431,CUST02912,Delhi,North Indian,329.14,60,3.3,2024-11-11,12,Monday,November,11,Repeat
ORD000432,CUST00848,Chennai,Chinese,338.69,36,3.7,2024-09-29,20,Sunday,September,9,One-time
ORD000433,CUST02884,Bangalore,Chinese,344.34,32,4.0,2024-09-20,20,Friday,September,9,Repeat
ORD000434,CUST00391,Hyderabad,Pizza,345.74,28,4.5,2024-07-29,14,Monday,July,7,Repeat
ORD000435,CUST02687,Hyderabad,Burger,239.07,27,4.3,2024-05-07,13,Tuesday,May,5,Repeat
ORD000436,CUST01014,Chennai,Chinese,217.11,35,3.8,2024-09-07,13,Saturday,September,9,Repeat
ORD000437,CUST01697,Bangalore,Biryani,483.16,40,3.7,2024-02-17,21,Saturday,February,2,One-time
ORD000438,CUST01512,Mumbai,North Indian,361.33,49,3.9,2024-10-24,7,Thursday,October,10,Repeat
ORD000439,CUST01878,Delhi,Chinese,280.72,22,3.4,2024-02-02,16,Friday,February,2,Repeat
ORD000440,CUST01760,Pune,North Indian,277.11,29,3.8,2024-06-14,15,Friday,June,6,One-time
ORD000441,CUST02368,Hyderabad,Burger,253.54,40,3.7,2024-06-24,10,Monday,June,6,Repeat
ORD000442,CUST00408,Delhi,Burger,280.41,36,2.6,2024-01-09,12,Tuesday,January,1,Repeat
ORD000443,CUST01870,Hyderabad,Desserts,114.77,34,3.1,2024-04-13,12,Saturday,April,4,One-time
ORD000444,CUST02663,Bangalore,Burger,287.5,50,4.2,2024-05-20,9,Monday,May,5,Repeat
ORD000445,CUST00338,Bangalore,Rolls,170.4,50,3.6,2024-03-25,9,Monday,March,3,Repeat
ORD000446,CUST02865,Chennai,North Indian,274.72,29,3.7,2024-02-16,10,Friday,February,2,Repeat
ORD000447,CUST01954,Hyderabad,Chinese,252.83,37,3.9,2024-09-22,10,Sunday,September,9,Repeat
ORD000448,CUST02850,Bangalore,Biryani,380.29,39,4.4,2024-08-04,17,Sunday,August,8,Repeat
ORD000449,CUST00938,Bangalore,Pizza,395.96,20,2.6,2024-02-22,9,Thursday,February,2,Repeat
ORD000450,CUST01226,Hyderabad,Pizza,394.75,21,3.9,2024-03-09,20,Saturday,March,3,Repeat
ORD000451,CUST00281,Mumbai,Biryani,268.84,17,4.5,2024-11-28,13,Thursday,November,11,Repeat
ORD000452,CUST00873,Delhi,Biryani,452.12,29,2.4,2024-07-29,17,Monday,July,7,One-time
ORD000453,CUST00890,Hyderabad,Biryani,328.11,39,2.8,2024-03-04,16,Monday,March,3,Repeat
ORD000454,CUST01759,Bangalore,Biryani,397.42,35,4.1,2024-05-21,13,Tuesday,May,5,Repeat
ORD000455,CUST02462,Delhi,Chinese,288.37,25,4.7,2024-12-19,9,Thursday,December,12,Repeat
ORD000456,CUST02121,Delhi,Biryani,364.94,35,3.2,2024-07-19,19,Friday,July,7,One-time
ORD000457,CUST00981,Mumbai,Biryani,337.89,26,3.9,2024-09-12,11,Thursday,September,9,Repeat
ORD000458,CUST00050,Ahmedabad,Rolls,257.03,21,3.1,2024-03-08,22,Friday,March,3,Repeat
ORD000459,CUST02238,Delhi,Pizza,437.69,33,3.4,2024-02-07,7,Wednesday,February,2,Repeat
ORD000460,CUST01074,Hyderabad,Rolls,226.8,29,5.0,2024-07-22,22,Monday,July,7,Repeat
ORD000461,CUST02875,Mumbai,Chinese,327.45,30,5.0,2024-10-02,14,Wednesday,October,10,Repeat
ORD000462,CUST01270,Hyderabad,Rolls,152.74,42,3.8,2024-03-20,22,Wednesday,March,3,Repeat
ORD000463,CUST02599,Chennai,Chinese,371.12,51,3.5,2024-11-25,10,Monday,November,11,Repeat
ORD000464,CUST00978,Hyderabad,Biryani,308.43,40,3.3,2024-08-10,7,Saturday,August,8,Repeat
ORD000465,CUST02729,Chennai,Pizza,481.07,36,3.6,2024-03-02,8,Saturday,March,3,One-time
ORD000466,CUST00047,Hyderabad,Desserts,156.93,22,3.5,2024-09-24,21,Tuesday,September,9,Repeat
ORD000467,CUST01524,Hyderabad,Pizza,416.03,28,3.3,2024-05-17,11,Friday,May,5,Repeat
ORD000468,CUST00121,Bangalore,North Indian,340.25,47,4.0,2024-09-25,7,Wednesday,September,9,Repeat
ORD000469,CUST01865,Mumbai,Biryani,474.62,27,3.1,2024-10-17,12,Thursday,October,10,One-time
ORD000470,CUST00422,Kolkata,Chinese,385.09,32,3.7,2024-02-29,11,Thursday,February,2,One-time
ORD000471,CUST00051,Bangalore,North Indian,399.61,41,4.0,2024-07-15,12,Monday,July,7,Repeat
ORD000472,CUST00145,Mumbai,Rolls,277.43,29,4.5,2024-12-01,21,Sunday,December,12,Repeat
ORD000473,CUST01705,Kolkata,South Indian,223.14,38,4.7,2024-02-09,11,Friday,February,2,Repeat
ORD000474,CUST02758,Kolkata,Biryani,428.24,40,4.3,2024-09-21,16,Saturday,September,9,Repeat
ORD000475,CUST01906,Pune,Pizza,290.8,27,3.3,2024-06-08,22,Saturday,June,6,Repeat
ORD000476,CUST01512,Hyderabad,Chinese,142.36,56,2.7,2024-06-04,13,Tuesday,June,6,Repeat
ORD000477,CUST01509,Delhi,North Indian,283.41,32,4.0,2024-04-10,18,Wednesday,April,4,Repeat
ORD000478,CUST01005,Hyderabad,Rolls,216.71,44,3.3,2024-01-13,13,Saturday,January,1,Repeat
ORD000479,CUST02841,Pune,Desserts,143.73,38,3.6,2024-01-01,16,Monday,January,1,Repeat
ORD000480,CUST02979,Bangalore,Biryani,532.7,40,4.1,2024-05-01,19,Wednesday,May,5,Repeat
ORD000481,CUST02915,Bangalore,Biryani,442.97,47,3.7,2024-04-28,18,Sunday,April,4,Repeat
ORD000482,CUST02871,Kolkata,North Indian,202.74,39,3.3,2024-02-13,18,Tuesday,February,2,One-time
ORD000483,CUST02611,Pune,Biryani,329.78,41,4.4,2024-10-17,8,Thursday,October,10,One-time
ORD000484,CUST01195,Bangalore,South Indian,221.17,38,4.8,2024-07-20,21,Saturday,July,7,Repeat
ORD000485,CUST01303,Mumbai,South Indian,233.24,61,3.6,2024-04-13,11,Saturday,April,4,Repeat
ORD000486,CUST00433,Hyderabad,North Indian,167.94,43,3.9,2024-07-27,13,Saturday,July,7,Repeat
ORD000487,CUST00851,Mumbai,North Indian,396.73,42,3.6,2024-03-02,9,Saturday,March,3,Repeat
ORD000488,CUST02887,Delhi,Biryani,263.69,33,3.3,2024-06-16,12,Sunday,June,6,One-time
ORD000489,CUST01624,Mumbai,Chinese,239.36,41,4.7,2024-05-13,12,Monday,May,5,One-time
ORD000490,CUST01657,Pune,North Indian,329.6,23,4.3,2024-10-08,14,Tuesday,October,10,Repeat
ORD000491,CUST00573,Hyderabad,Biryani,493.68,29,3.8,2024-04-23,14,Tuesday,April,4,Repeat
ORD000492,CUST02812,Delhi,Chinese,281.03,27,4.3,2024-10-25,11,Friday,October,10,One-time
ORD000493,CUST00265,Hyderabad,Chinese,271.53,39,3.2,2024-03-06,9,Wednesday,March,3,One-time
ORD000494,CUST00175,Kolkata,Biryani,338.44,42,3.4,2024-10-20,22,Sunday,October,10,Repeat
ORD000495,CUST00121,Bangalore,North Indian,429.52,31,4.0,2024-06-30,12,Sunday,June,6,Repeat
ORD000496,CUST01147,Mumbai,Biryani,468.6,21,3.0,2024-11-10,13,Sunday,November,11,Repeat
